Serial No.	Week No.	Sample ID	Sample type	Species (English)	Age	Sex	EURING code	Location	Bird ring number	Location type	Collection date	Arrival date	Pool ID	Indiv. ID	Alliquote date	Taqman date	MA	MA-Ct	H5	H5-Ct	H7	H7-Ct	Virus isolation	E1	E2	Virus pathotype	HA subtype	NA subtype	Remarks	LAT-Y	LONG-X	Health
GEORGIA2010_01070	13	217-1322	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2283		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01071	13	217-1324	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2283		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01072	13	217-1326	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2283		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01073	13	217-1327	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2283		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01074	13	217-1328	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-13	2010/03/22	2283		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01075	13	217-1329	cloacal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2283		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01076	13	217-1330	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2285		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01077	13	217-1331	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Poti		area not under restriction	2010-02-13	2010/03/22	2285		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01078	13	217-1332	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2285		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01079	13	217-1333	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Poti		area not under restriction	2010-02-13	2010/03/22	2285		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01080	13	217-1334	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-13	2010/03/22	2285		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01081	13	217-1335	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-13	2010/03/22	2285		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01082	13	217-1336	cloacal swab	Mallard	A	F	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2286		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01083	13	217-1337	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2286		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01084	13	217-1338	cloacal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2286		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01085	13	217-1339	cloacal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2286		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01086	13	217-1340	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010-02-14	2010/03/22	2286		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_01087	13	217-1341	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2286		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01088	13	217-1342	cloacal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2287		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01089	13	217-1343	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2287		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01090	13	217-1344	cloacal swab	Mallard	A	F	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2287		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01091	13	217-1345	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2287		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01092	13	217-1346	cloacal swab	Mallard	A	M	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2287		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01093	13	217-1347	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2287		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01094	13	217-1348	cloacal swab	Mallard	A	M	Ø186Ø	Poti		area not under restriction	2010-02-18	2010/03/22	2288		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01095	13	217-1349	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2288		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01096	13	217-1350	cloacal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2288		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01097	13	217-1351	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2288		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01098	13	217-1352	cloacal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2288		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01099	13	217-1353	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2288		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01100	13	217-1354	cloacal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2289		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01101	13	217-1355	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2289		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01102	13	217-1356	cloacal swab	Common Coot	A		Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2289		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01103	13	217-1357	tracheal or oropharyngeal swab	Tufted Duck	A	F	Ø2Ø3Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2289		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01104	13	217-1358	cloacal swab	Tufted Duck	A	F	Ø2Ø3Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2289		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01105	13	217-1359	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2289		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01106	13	217-1360	cloacal swab	Mallard	A	F	Ø186Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2290		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01107	13	217-1361	tracheal or oropharyngeal swab	Common Coot	A	F	Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2290		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01108	13	217-1362	cloacal swab	Common Coot	A	F	Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2290		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01109	13	217-1363	tracheal or oropharyngeal swab	Common Coot	A	F	Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2290		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01110	13	217-1364	cloacal swab	Common Coot	A	F	Ø429Ø	Poti		area not under restriction	2010-02-19	2010/03/22	2290		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1534	41.6485	live without clinical signs
GEORGIA2010_01111	13	217-1365	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2290		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01112	13	217-1366	cloacal swab	Mallard	A	M	Ø186Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2291		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01113	13	217-1367	tracheal or oropharyngeal swab	Tufted Duck	A	F	Ø2Ø3Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2291		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01114	13	217-1368	cloacal swab	Tufted Duck	A	F	Ø2Ø3Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2291		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01115	13	217-1369	tracheal or oropharyngeal swab	Tufted Duck	A	F	Ø2Ø3Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2291		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01116	13	217-1370	cloacal swab	Tufted Duck	A	F	Ø2Ø3Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2291		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01117	13	217-1371	tracheal or oropharyngeal swab	Tufted Duck	A	F	Ø2Ø3Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2291		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01118	13	217-1372	cloacal swab	Tufted Duck	A	F	Ø2Ø3Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2293		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01119	13	217-1373	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2293		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01120	13	217-1374	cloacal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2293		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01121	13	217-1375	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2293		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01122	13	217-1376	cloacal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2293		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01123	13	217-1377	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2293		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01124	13	217-1378	cloacal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2294		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01125	13	217-1379	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2294		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01126	13	217-1380	cloacal swab	Common Coot	A		Ø429Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2294		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_01127	13	217-1381	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Paliastomi Lake		area not under restriction	2010-02-26	2010/03/22	2294		2010/03/29	2010-03-29	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
